sentence,labels
Shoa...you nobody fucking Shoa...you this time off your eyes paired with gol gol gol Shoa...you're a motherfucker,1
You are a cow of the cow breed.,1
The ghost of Jafar Iqbal,1
"If you'd read the comments below, you'd be sure to create a children's fiction.",1
The first children are present.,1
Number one mother,1
You are a man. You are a woman. You are a woman. You are a woman. You are a woman.,1
What a fucking mess!,1
You are a do-do-do-do,1
I will give you a shinni in the mosque if you kill me,1
You mean the finny of the finny's house?,1
"Tell Iqbal, what will you need?",1
"Oh, my dear brother... are you sitting and posting during the prayer?",1
The pig's mouth is leaking.,1
Wow!,1
10. free media and intellectual property,1
You son of a bitch.,1
"Halah, there is no one.",1
You're a little girl.,1
You are a puppy.,1
The devil's kid Jafar Iqbal,1
The children of the village are called as Khachkar. The children of the village are called as Khachkar. The children of the village are called as Khachkar. The children of the village are called as Khachkar.,1
"Shit, I don't have time to read big statuses, next time give me small statuses.",1
How the fuck are you?,1
"Ah, the one who is in the house, the one who is in the house, the one who is in the house.",1
"If I hung two haly bricks with Halle Beechie, everything would be fine,",1
A group of illegal children born in Pakistani villages have been caught up in a fake ID.,1
#Dal #Dal #Dal #Dal,1
"Sir Now Magir Dallal, M.D.,",1
"You are a shame you are a man you are a student how can an educated, civil, wise and qualified man speak like this silly and dirty sir you will not be disappointed or embarrassed or troubled by their words",1
This is how everyone gets to a pair of shoes,1
Don't play the game.,1
"Hey, sweetie, when your badrull league is raping you, where do you keep these things in your mind?",1
The dog's baby's eyes are sparkling.,1
You're better than a country whore.,1
I want to change the name of this house to a new one.,1
"I told you before, Motherfucker, you don 't know what you are.",1
You're a teacher's puppy.,1
"You're a good man, you're a good man, you're a good man.",1
You don't have to go to the zoo to see the fools anymore. The Shahjalal University of Science and Technology will see you afterwards.,1
"Don't you know, people don't take you for granted.",1
I'm going to read the comments of the students.,1
"You are a king, son of a bitch",1
"Why don't you die, you son of a bitch, if you were alive, it would be a loss for Islam.",1
I'd keep you in the closet,1
I'm not going to tell you.,1
You are a famous atheist.,1
"You're a fucking bitch, you're a fucking bitch, you're a fucking bitch.",1
"There is no such thing as a ""bad"" society in this country.",1
You are a fucking fucking fucking idiot.,1
"This shithole is more terrible than a concentration camp... you have no right to say no to them... so, your displeasure doesn't matter to anyone else.",1
You're a motherfucker.,1
The devil's chella Jafar Iqbal,1
I came to read your comments.,1
"Oh, yeah, #Andoln শেষ, movement niya Tú poste deón #Codao por qué? Go write my book, and go:)",1
You are the mother of the voter-thieving Dalai Lama. You are a cheap dalai Lama.,1
I'm going to read your comments.,1
You can tell how big a size the dealer is.,1
"Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh",1
If anyone has a padani de jore,1
"Where are you now, my son?",1
Mother of the bride,1
Halarput himself is a creative Maraya and creative questions experimentation কইra has given fire to our hogoy. Now who says to advocate again? that is my child's sub-advisor. An effective system could not launch coaching Laya Tanakani,1
Hallarpu is still alive???,1
Muhammad Zafar Iqbal z te Zafar Iqbal You are the king of the kingdom.,1
"The first question was asked, ""Why were foreign tourists sent back to the new tribal government? Why were foreign tourists sent back to the new tribal government? Why were they sent back to the sharia for money and forced to pay the rent? (I know) BNP is not a",1
I'm not going to listen to you anymore. I'm coming to see your writing.,1
"You were very young in 1975, you only went to school. In 1971, you were much younger, you wore a diaper.",1
"Oh, my God, all these are not for generations.",1
You have eaten the Pakistani forces of the Hananar during the Motherhood Wars by stealing human poultry and now you have to be a fatigued king of the liberation war.,1
Did the kid read all these comments?,1
"I'm a fucking asshole, and I'm a fucking atheist.",1
This is the soap of the day.,1
"The bastard is back at the comedy again. Keep doing it, you need it to get your birth certificate.",1
I'm out of the fucking hole again😀,1
"When you look at the comments in the comment box, the comments are not invisible.",1
"Sir, students society you are fucked. date: 08.04.2018",1
Mother's baby is your choice!,1
"I knew you were dead, so I was saved with a secret life. But luckily you are alive and you are cleansing me from the dead. If it is my sin, then I will go to the cellar and lay hands and feet on the back of the truck and bring the shah",1
"The people of the country are now in a state of despair. They know that the country is in a state of unstable unrest and that the entire country is planning to destroy it. They are only to be seen as far as possible, including the death of the infidel and the expulsion",1
"The children of the king have begun again. Who has fought and not done that without accounting your father the king, al-Badr, al-Shamsra why has disbelieved in the country, genocide along with the Pakistanis that accounting for the swine.",1
"I've written books about fathers, illegal children and seeds, and I've been trying to get rid of the burning.",1
All the kids who were born in the condo are mocking the sir.,1
How can a man be so shy!!! this guy is a teacher again. What will he teach his students? people like Jafar know how to undo themselves for their own sake.,1
"And foolishly, if the farmer's son is a skilled man, they will be farmers and the children of the false freedom fighters will be civilized in this land.",1
The kids of Halla Mirzafar are here to show you a moon face.,1
The name of the country,1
I'm not going to tell you.,1
"Old lady, just get out of the train and give me a replay.",1
"Baby boy, you were born with a baby that you didn't want to see, so you're doing this.",1
"When I prayed for you, you were called to the gallows.",1
I am not a member of the European Parliament.,1
I haven't seen Madari but I got a chance to see you.,1
The baby is out of the baby's belly.,1
"Two of them are not dead, three of them died on the spot.",1
Cook,1
Just a little boy,1
"After death, he finally threw away a huge big bastard!",1
You are my friend's son.,1
"You are a bastard, atheist,",1
"Oh, my goodness.",1
You don't eat your shit publicly anymore.,1
"Whore Dalai Lama... when your mother called the innocent protesters to the Rajakar, where were you?",1
I heard from my grandfather that you guys are going to make history in today's paper cutting gulag in the near future when I will show you my status as history. #ChutiRabhaya,1
You too #chudderbrahire muche fuck gallaya all the people who went for it sayle nowadays kids and ear kাড়া instead of other things kাড়া kাড়া kাড়া........,1
The devil's kid Jafar Iqbal.,1
I'm here to comment. I'd like to know what you're saying.,1
You are crazy,1
"No one will hear the call of the children, no one will read, no one will say a word during the work.",1
- What?,1
#Khabishan so many days later I fell asleep,1
Beta Satyan Panthi is a fundamentalist. 😜 A communal scholar. He can accept women's marriage to a bitch. But he cannot accept a bride with a woman.,1
It's better to be in the pig's cage.,1
"O foolish children, I cannot be equal to a single inch of your Jafar Iqbal.",1
