sentence,labels
"Yes, it will be damaging.",0
I don't know how much anger the Mushafik is so at first and the boy goes to tell me why not listen out and pay attention to the game you may not know your many supporters have dropped in this incident,0
Brother SB movement why did it come to a head One word in Bangladesh if anyone is famous their status is still in my opinion those who are in charge of cricket board are sold to the world,0
For travel education investment and residence permit in Georgia contact the Department of Education,0
I don't understand what happened to her reading and why she was harassed by the people who read the clothes so I see Nisha Khore please please don't bother anyone your visitors please,0
What a great competition!,0
"Nazmul Hassan Pawan should be banned from voting by shoe-painting. why Saqib brother was convicted without a crime. this is because only the players are requesting payback. so that anger has mocked on Saqib brother. so I say like him, the BBC",0
"If you know everything, then prove it to everyone.",0
You're the one who's been punished.,0
Mushfiqur Rahim K had to announce the best of the tournament.,0
Bangladesh public everything is more than 😐,0
Hey Bengali if you insult your wife there is no justice,0
I'm going to kill you.,0
The royal supporter who is here is Sara Sara.,0
It'll go viral tomorrow.,0
The news,0
Watch if you can hear this.,0
"The son of the former president, Pawan, his mother, was a former member of the Bangladesh Awami League but the shala pawan ruined his father's achievements.",0
Fuck you.,0
"If he himself is a public servant, he will not be able to sacrifice thousands of martyrs, Your Honor Prime Minister.",0
Brother in the next two years no team in Bangladesh can lose not only will lose Bangladesh now,0
"He's talking, he's playing like him.",0
Let us pray five times regularly.,0
Cricket is going to be destroyed for the sole cause of the Saheb,0
"In India, a BBC president has been elected from amongst their cricket players and in our country, Bokucho.",0
It would be better if all the BBC bosses were coached with three formats of captain. Football was finished like this. Now cricket is on the way.,0
He's very good.,0
"The first is the ""CAPTION BACK""",0
You know what I mean?,0
Brother Papone's casino video has passed.,0
Everyone is a devil of sin.,0
Thanks for making the video.,0
Do your best to get the best out of your team.,0
I think the guy is doing well if he is being beaten I think the guy is not able to handle the poor performance of Mushi who is very much loved. You guys say that there is no form of Bangladesh team. Our team is not improving and there is no reason why many people will make,0
I'll play again from the day I start playing.,0
Shame on you. Shame on you.,0
Uncle is on the way.,0
Let your sins be forgiven,0
Boss you are a thousand salum!!!,0
I gave a beautiful gift to the king. I hope the people of the king's village will never forget it.,0
You can't pronounce it.,0
I've seen many people ask the nation who they are.,0
Who should be expelled,0
The possibility of leaving the open is greater than the possibility of leaving the open.,0
"If you resign, you'll probably solve a lot of things.",0
"Sanya Mirza you like me very much, I watched a lot of games, very bad looks",0
What sin is beginning is not right. What sin is doing is corrupt.,0
The good is the bad cow.,0
Married,0
How come 😭,0
He's done well to beat the Muslims.,0
Bangladesh cricket team is now on the path to defeat,0
Who should have said goodbye to cricket because the people of the country hit like the enemy or what profit from it?,0
My favorite is Pelier Sabbir.,0
Sakib Al Hasan will come to the field and watch the game,0
Thank you very much. Your words are true. And those who make bad comments do not say bad words. Pray that Allah may guide us all to save the image of the so-called holy Lord.,0
"If you cry your heart out to the Prophet, you are not his enemy.",0
I'm not going to tell you.,0
I've got the mirage ahead of me,0
Pakistan is plotting to destroy Bangladesh cricket,0
It's your father.,0
This is Bayman Channel.,0
Thank you very much.,0
After many days.,0
"Brother, when I hear your words, my heart raises tears.",0
That's a game of cricket to call for the events of the Volah.,0
The country is gone and there is nothing to do,0
Right says,0
It's not a crime.,0
Tahmid ভাই অনেক সুন্দর বিশ্লেষণ করেছেন <br />Love u bhai❤you are different from other kriya journalist especially dev চৌধুরী.,0
We agree with you.,0
The first cricket match is reported.,0
I told you that you would soon know who is fixing it.,0
I think the team will be stronger without Sakibi.,0
"OK, it 'll be good if you take him to the national team.",0
"You can do a few more things in the comic, which will make it easier to get someone else to do the next one.",0
The national team can't do anything.,0
Now we need to investigate the board of directors.,0
The baby brother,0
One can make a thousand books,0
The little boy.,0
"If our Prime Minister, Saqib Mashrafi Mushafik Mustafiz, likes them very much and loves them, then we should talk directly to the Prime Minister because at the end of the day nothing happens without his intervention.",0
I want video.,0
"The fans of Mushafiqur Rahim are saying,",0
Saqib brother who wants the team,0
Where is the song?,0
Casino Emperor wants to resign from the Papona.,0
I'm sorry I didn't eat your meat.,0
Bad time to go you (Pাপন) Mia Tle Tle Temfu Ride Le,0
I have no knowledge of the meaning of this prayer to the blind devotees of the Azhari Sahib. No one can say a single word except for the words of the Prophet (peace be upon him) and the words of the Prophet (peace be upon him) and the words of the Prophet (peace,0
How do you get 100 to 100 innings in a cricket field?,0
You are crazy like Bangladesh,0
Cricketers do not want to ruin cricket. You are ruining cricket. And the way you talk goes to show how respect gets cricketers.,0
My brother and I are losing our brother and sister for my month and not for our life because this is how we can put our brother and sister out of the country.,0
You don't have to take money from the government like this.,0
Cricket has started to get a laugh.,0
